num_genero,genero,titulo,tipo,archivo_mp3,ficha_letra,url
008,Ritmica_Dj_Tecno_Electronica,Tu Corazón Whisper Mix Hypnotic Techno,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/008-Tu_Corazón_Whisper_Mix_Hypnotic_Techno.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/008-Tu_Corazón_Whisper_Mix_Hypnotic_Techno.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139648/Tu_Coraz%C3%B3n_Whisper_Mix__Hypnotic_Techno_ixduk2.mp3
009,Ritmica_Dj_Tecno_Electronica,Tu Corazón Progressive Tech Dream,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/009-Tu_Corazón_Progressive_Tech_Dream.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/009-Tu_Corazón_Progressive_Tech_Dream.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139650/Tu_Coraz%C3%B3n_Progressive_Tech_Dream_lmdaqy.mp3
010,Ritmica_Dj_Tecno_Electronica,Tu Corazón Power Mix Hypnotic Techno,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/010-Tu_Corazón_Power_Mix_Hypnotic_Techno.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/010-Tu_Corazón_Power_Mix_Hypnotic_Techno.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139440/Tu_Coraz%C3%B3n_Power_Mix_Hypnotic_Techno_iaspjc.mp3
011,Ritmica_Dj_Tecno_Electronica,Tu Corazón Popurrí Final,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/011-Tu_Corazón_Popurrí_Final.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/011-Tu_Corazón_Popurrí_Final.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139643/Tu_Coraz%C3%B3n_Popurr%C3%AD_Final_lmgs3j.mp3
012,Ritmica_Dj_Tecno_Electronica,Tu Corazón Industrial Minimal Slam,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/012-Tu_Corazón_Industrial_Minimal_Slam.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/012-Tu_Corazón_Industrial_Minimal_Slam.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139462/Tu_Coraz%C3%B3n_Industrial_Minimal_Slam_rk0mus.mp3
013,Ritmica_Dj_Tecno_Electronica,Tu Corazón Hypnotic Techno Minimal,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/013-Tu_Corazón_Hypnotic_Techno_Minimal.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/013-Tu_Corazón_Hypnotic_Techno_Minimal.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139647/Tu_Coraz%C3%B3n_Hypnotic_Techno_Minimal_c9kwoc.mp3
014,Ritmica_Dj_Tecno_Electronica,Tu Corazón EBM x R B,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/014-Tu_Corazón_EBM_x_R_B.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/014-Tu_Corazón_EBM_x_R_B.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139353/Tu_Coraz%C3%B3n_EBM_x_R_B_lhzohi.mp3
015,Ritmica_Dj_Tecno_Electronica,Tu Corazón Dark Melodic Techno,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/015-Tu_Corazón_Dark_Melodic_Techno.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/015-Tu_Corazón_Dark_Melodic_Techno.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139644/Tu_Coraz%C3%B3n_Dark_Melodic_Techno_tghbym.mp3
016,Ritmica_Dj_Tecno_Electronica,Tu Corazón Afro Tech Hypnosis,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/016-Tu_Corazón_Afro_Tech_Hypnosis.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/016-Tu_Corazón_Afro_Tech_Hypnosis.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139433/Tu_Coraz%C3%B3n_Afro_Tech_Hypnosis_uvwfrv.mp3
017,Ritmica_Dj_Tecno_Electronica,Tu Corazón Acid Seduction,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/017-Tu_Corazón_Acid_Seduction.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/017-Tu_Corazón_Acid_Seduction.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139455/Tu_Coraz%C3%B3n_Acid_Seduction_ubxsd7.mp3
018,Ritmica_Dj_Tecno_Electronica,Teaser 15s Tu Corazón,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/018-Teaser_15s_Tu_Corazón.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/018-Teaser_15s_Tu_Corazón.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139649/Teaser_15s_Tu_Coraz%C3%B3n_whcp6u.mp3
019,Ritmica_Dj_Tecno_Electronica,Stormcall,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/019-Stormcall.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/019-Stormcall.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139404/Stormcall_hqstxv.mp3
020,Ritmica_Dj_Tecno_Electronica,SilentWisdom,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/020-SilentWisdom.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/020-SilentWisdom.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139645/SilentWisdom_joiphl.mp3
021,Ritmica_Dj_Tecno_Electronica,SiguemeMasCerca,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/021-SiguemeMasCerca.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/021-SiguemeMasCerca.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139329/SiguemeMasCerca_ixf5t6.mp3
022,Ritmica_Dj_Tecno_Electronica,SacredRhythmTakeControl,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/022-SacredRhythmTakeControl.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/022-SacredRhythmTakeControl.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139446/SacredRhythmTakeControl_rwaizo.mp3
023,Ritmica_Dj_Tecno_Electronica,Resonance,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/023-Resonance.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/023-Resonance.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139486/Resonance_rfzbbf.mp3
024,Ritmica_Dj_Tecno_Electronica,RHYTHMRISE,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/024-RHYTHMRISE.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/024-RHYTHMRISE.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139428/RHYTHMRISE_g19tjo.mp3
025,Ritmica_Dj_Tecno_Electronica,Punto de Ignición,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/025-Punto_de_Ignición.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/025-Punto_de_Ignición.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139488/Punto_de_Ignici%C3%B3n_qbhdpe.mp3
026,Ritmica_Dj_Tecno_Electronica,PulsoMayor,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/026-PulsoMayor.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/026-PulsoMayor.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139446/PulsoMayor_ynltzo.mp3
027,Ritmica_Dj_Tecno_Electronica,PulsoAncestral,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/027-PulsoAncestral.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/027-PulsoAncestral.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139408/PulsoAncestral_qicvyu.mp3
028,Ritmica_Dj_Tecno_Electronica,Puertas de Oro Salvación,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/028-Puertas_de_Oro_Salvación.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/028-Puertas_de_Oro_Salvación.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139434/Puertas_de_Oro_Salvaci%C3%B3n_xxmw4t.mp3
029,Ritmica_Dj_Tecno_Electronica,ProverbialSpirit,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/029-ProverbialSpirit.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/029-ProverbialSpirit.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139402/ProverbialSpirit_apggvo.mp3
030,Ritmica_Dj_Tecno_Electronica,Oscara,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/030-Oscara.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/030-Oscara.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139325/Oscara_ribgvz.mp3
031,Ritmica_Dj_Tecno_Electronica,MiraComoFluyo,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/031-MiraComoFluyo.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/031-MiraComoFluyo.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139415/MiraComoFluyo_vrmdk0.mp3
032,Ritmica_Dj_Tecno_Electronica,Lamento del Alma,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/032-Lamento_del_Alma.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/032-Lamento_del_Alma.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139645/Lamento_del_Alma_d93jwy.mp3
033,Ritmica_Dj_Tecno_Electronica,Lamento del Alma Coro Mixto Intenso,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/033-Lamento_del_Alma_Coro_Mixto_Intenso.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/033-Lamento_del_Alma_Coro_Mixto_Intenso.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139467/Lamento_del_Alma_Coro_Mixto_Intenso_ak66bg.mp3
034,Ritmica_Dj_Tecno_Electronica,La Victoria Var. III,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/034-La_Victoria_Var._III.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/034-La_Victoria_Var._III.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139459/La_Victoria_Var._III_jzmxei.mp3
035,Ritmica_Dj_Tecno_Electronica,La Victoria Español Var III,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/035-La_Victoria_Español_Var_III.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/035-La_Victoria_Español_Var_III.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139448/La_Victoria_Espa%C3%B1ol_Var_III_bkmzjc.mp3
036,Ritmica_Dj_Tecno_Electronica,La Victoria El Laurel de Oro,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/036-La_Victoria_El_Laurel_de_Oro.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/036-La_Victoria_El_Laurel_de_Oro.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139358/La_Victoria_El_Laurel_de_Oro_sakwun.mp3
037,Ritmica_Dj_Tecno_Electronica,La Superación El Vuelo del Fénix,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/037-La_Superación_El_Vuelo_del_Fénix.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/037-La_Superación_El_Vuelo_del_Fénix.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139418/La_Superaci%C3%B3n_El_Vuelo_del_F%C3%A9nix_zlxydn.mp3
038,Ritmica_Dj_Tecno_Electronica,La Sabiduría Voces Naturales,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/038-La_Sabiduría_Voces_Naturales.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/038-La_Sabiduría_Voces_Naturales.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139414/La_Sabidur%C3%ADa_Voces_Naturales_ujvvbf.mp3
039,Ritmica_Dj_Tecno_Electronica,La Sabiduría Versión Mística Etérea,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/039-La_Sabiduría_Versión_Mística_Etérea.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/039-La_Sabiduría_Versión_Mística_Etérea.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139465/La_Sabidur%C3%ADa_Versi%C3%B3n_M%C3%ADstica_Et%C3%A9rea_u6wvwi.mp3
040,Ritmica_Dj_Tecno_Electronica,La Sabiduría Equilibrio Místico,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/040-La_Sabiduría_Equilibrio_Místico.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/040-La_Sabiduría_Equilibrio_Místico.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139488/La_Sabidur%C3%ADa_Equilibrio_M%C3%ADstico_t2iok4.mp3
041,Ritmica_Dj_Tecno_Electronica,La Sabiduría El Ojo del Tiempo,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/041-La_Sabiduría_El_Ojo_del_Tiempo.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/041-La_Sabiduría_El_Ojo_del_Tiempo.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139433/La_Sabidur%C3%ADa_El_Ojo_del_Tiempo_zwiwlm.mp3
042,Ritmica_Dj_Tecno_Electronica,La Paz Celestial,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/042-La_Paz_Celestial.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/042-La_Paz_Celestial.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139411/La_Paz__Celestial_lrei2r.mp3
043,Ritmica_Dj_Tecno_Electronica,La Paz Movimiento 19,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/043-La_Paz_Movimiento_19.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/043-La_Paz_Movimiento_19.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139374/La_Paz_Movimiento_19_rmvmul.mp3
044,Ritmica_Dj_Tecno_Electronica,La Paz Atmósfera,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/044-La_Paz_Atmósfera.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/044-La_Paz_Atmósfera.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139386/La_Paz_Atm%C3%B3sfera_qhdxw7.mp3
045,Ritmica_Dj_Tecno_Electronica,La Libertad Final Extendido,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/045-La_Libertad_Final_Extendido.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/045-La_Libertad_Final_Extendido.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139447/La_Libertad_Final_Extendido_d894vi.mp3
046,Ritmica_Dj_Tecno_Electronica,La Eternidad Estruendo Gótico,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/046-La_Eternidad_Estruendo_Gótico.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/046-La_Eternidad_Estruendo_Gótico.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139440/La_Eternidad_Estruendo_G%C3%B3tico_cjcdoi.mp3
047,Ritmica_Dj_Tecno_Electronica,La Eternidad Estruendo Gótico V1,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/047-La_Eternidad_Estruendo_Gótico_V1.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/047-La_Eternidad_Estruendo_Gótico_V1.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139467/La_Eternidad_Estruendo_G%C3%B3tico_V1_mo6lqv.mp3
048,Ritmica_Dj_Tecno_Electronica,La Eternidad Canto Gregoriano,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/048-La_Eternidad_Canto_Gregoriano.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/048-La_Eternidad_Canto_Gregoriano.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139396/La_Eternidad_Canto_Gregoriano_pfcyfe.mp3
049,Ritmica_Dj_Tecno_Electronica,La Eternidad Apoteosis,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/049-La_Eternidad_Apoteosis.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/049-La_Eternidad_Apoteosis.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139388/La_Eternidad_Apoteosis_pogjgn.mp3
050,Ritmica_Dj_Tecno_Electronica,La Esperanza El Amanecer Dorado,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/050-La_Esperanza_El_Amanecer_Dorado.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/050-La_Esperanza_El_Amanecer_Dorado.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139383/La_Esperanza_El_Amanecer_Dorado_axe4vr.mp3
051,Ritmica_Dj_Tecno_Electronica,La Amistad Gran Coral Operística,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/051-La_Amistad_Gran_Coral_Operística.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/051-La_Amistad_Gran_Coral_Operística.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139434/La_Amistad_Gran_Coral_Oper%C3%ADstica_bwl790.mp3
052,Ritmica_Dj_Tecno_Electronica,La Amistad El Escudo de Bronce,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/052-La_Amistad_El_Escudo_de_Bronce.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/052-La_Amistad_El_Escudo_de_Bronce.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139395/La_Amistad_El_Escudo_de_Bronce_megu9p.mp3
053,Ritmica_Dj_Tecno_Electronica,Intro Tu Corazón into v7,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/053-Intro_Tu_Corazón_into_v7.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/053-Intro_Tu_Corazón_into_v7.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139392/Intro_Tu_Coraz%C3%B3n_into_v7_phy9ui.mp3
054,Ritmica_Dj_Tecno_Electronica,Harmony,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/054-Harmony.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/054-Harmony.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139399/Harmony_jbtlep.mp3
055,Ritmica_Dj_Tecno_Electronica,HarmonicPulse,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/055-HarmonicPulse.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/055-HarmonicPulse.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139320/HarmonicPulse_loczrf.mp3
056,Ritmica_Dj_Tecno_Electronica,HarmonicFusion1,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/056-HarmonicFusion1.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/056-HarmonicFusion1.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139419/HarmonicFusion1_nigf1z.mp3
057,Ritmica_Dj_Tecno_Electronica,Fusion,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/057-Fusion.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/057-Fusion.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139416/Fusion_z83gcz.mp3
058,Ritmica_Dj_Tecno_Electronica,FinaleFusion,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/058-FinaleFusion.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/058-FinaleFusion.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139367/FinaleFusion_vwruvj.mp3
059,Ritmica_Dj_Tecno_Electronica,Eones de Luz Amor Eterno,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/059-Eones_de_Luz_Amor_Eterno.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/059-Eones_de_Luz_Amor_Eterno.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139646/Eones_de_Luz_Amor_Eterno_y8gh2a.mp3
060,Ritmica_Dj_Tecno_Electronica,EntretusBrazos,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/060-EntretusBrazos.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/060-EntretusBrazos.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139388/EntretusBrazos_pwyz58.mp3
061,Ritmica_Dj_Tecno_Electronica,EntreSedasyVelos,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/061-EntreSedasyVelos.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/061-EntreSedasyVelos.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139320/EntreSedasyVelos_u2lqyc.mp3
062,Ritmica_Dj_Tecno_Electronica,EnergyRising,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/062-EnergyRising.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/062-EnergyRising.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139375/EnergyRising_g90ouc.mp3
063,Ritmica_Dj_Tecno_Electronica,EnergiaPura,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/063-EnergiaPura.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/063-EnergiaPura.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139327/EnergiaPura_bq1ihn.mp3
064,Ritmica_Dj_Tecno_Electronica,EnCamaraLenta,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/064-EnCamaraLenta.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/064-EnCamaraLenta.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139445/EnCamaraLenta_nq0qpv.mp3
065,Ritmica_Dj_Tecno_Electronica,ElectricElegance,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/065-ElectricElegance.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/065-ElectricElegance.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139320/ElectricElegance_hyobxu.mp3
066,Ritmica_Dj_Tecno_Electronica,El Veneno Verde Remake Vocal,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/066-El_Veneno_Verde_Remake_Vocal.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/066-El_Veneno_Verde_Remake_Vocal.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139358/El_Veneno_Verde_Remake_Vocal_mm63r8.mp3
067,Ritmica_Dj_Tecno_Electronica,El Veneno Verde Puente Corregido,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/067-El_Veneno_Verde_Puente_Corregido.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/067-El_Veneno_Verde_Puente_Corregido.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139341/El_Veneno_Verde_Puente_Corregido_zzigqi.mp3
068,Ritmica_Dj_Tecno_Electronica,El Reloj de Piedra Paciencia,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/068-El_Reloj_de_Piedra_Paciencia.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/068-El_Reloj_de_Piedra_Paciencia.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139365/El_Reloj_de_Piedra_Paciencia_znnonq.mp3
069,Ritmica_Dj_Tecno_Electronica,El Perdón Luz Blanca,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/069-El_Perdón_Luz_Blanca.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/069-El_Perdón_Luz_Blanca.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139488/El_Perd%C3%B3n_Luz_Blanca_fkqw5c.mp3
070,Ritmica_Dj_Tecno_Electronica,El Gran Yo Soy,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/070-El_Gran_Yo_Soy.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/070-El_Gran_Yo_Soy.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139360/El_Gran_Yo_Soy_dhjdim.mp3
071,Ritmica_Dj_Tecno_Electronica,El Desamor Final Extendido,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/071-El_Desamor_Final_Extendido.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/071-El_Desamor_Final_Extendido.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139649/El_Desamor_Final_Extendido_xxvis3.mp3
072,Ritmica_Dj_Tecno_Electronica,El Ascenso Resiliencia,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/072-El_Ascenso_Resiliencia.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/072-El_Ascenso_Resiliencia.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139446/El_Ascenso_Resiliencia_gnlvkh.mp3
073,Ritmica_Dj_Tecno_Electronica,El Altar del Sacrificio,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/073-El_Altar_del_Sacrificio.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/073-El_Altar_del_Sacrificio.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139487/El_Altar_del_Sacrificio_xhz6s3.mp3
074,Ritmica_Dj_Tecno_Electronica,Eclipse,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/074-Eclipse.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/074-Eclipse.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139440/Eclipse_zdp6e0.mp3
